"Feature" "Gain" "Cover" "Frequency"
"3178" "IEF_NZ50_rsi14_ratio" 0 0 0
"3179" "XLI_JKSE_price_ratio" 0 0 0
"3180" "`KLSE_HG=F_price_ratio`" 0 0 0
"3181" "NYA_N225_rsi14_ratio" 0 0 0
"3182" "XLE_GDAXI_rsi14_ratio" 0 0 0
"3183" "`XAX_ZR=F_price_ratio`" 0 0 0
"3184" "STI_FTSE_price_ratio" 0 0 0
"3185" "irx_tyx" 0 0 0
"3186" "`ZL=F_ZM=F_price_ratio`" 0 0 0
"3187" "VIX_XHB_rsi14_ratio" 0 0 0
"3188" "`KC=F_TNX_price_ratio`" 0 0 0
"3189" "`CC=F_HO=F_price_ratio`" 0 0 0
"3190" "NYA_HSI_rsi14_ratio" 0 0 0
"3191" "GSPC_GDAXI_price_ratio" 0 0 0
"3192" "`FCHI_HE=F_rsi14_ratio`" 0 0 0
"3193" "XLV_DJI_price_ratio" 0 0 0
"3194" "`TNX_HO=F_price_ratio`" 0 0 0
"3195" "N100_SHY_price_ratio" 0 0 0
"3196" "MERV_TWII_price_ratio" 0 0 0
"3197" "`GDAXI_LE=F_rsi14_ratio`" 0 0 0
"3198" "`STI_ZO=F_price_ratio`" 0 0 0
"3199" "XLY_XHB_price_ratio" 0 0 0
"3200" "`LE=F_IEF_rsi14_ratio`" 0 0 0
"3201" "XLV_JKSE_price_ratio" 0 0 0
"3202" "`XLI_NG=F_rsi14_ratio`" 0 0 0.001
"3203" "`BSESN_ZM=F_price_ratio`" 0 0 0
"3204" "BFX_IEF_rsi14_ratio" 0 0 0
"3205" "`BVSP_ZC=F_rsi14_ratio`" 0 0 0
"3206" "XLP_GDAXI_price_ratio" 0 0 0
"3207" "`TWII_HG=F_price_ratio`" 0 0 0
"3208" "IEF_rsi14" 0 0 0
"3209" "XLY_BVSP_price_ratio" 0 0 0
"3210" "`LE=F_SHY_price_ratio`" 0 0 0
"3211" "FCHI_AXJO_price_ratio" 0 0 0
"3212" "N100_BFX_price_ratio" 0 0 0
"3213" "`XLY_HE=F_price_ratio`" 0 0 0
"3214" "AORD_STI_price_ratio" 0 0 0
"3215" "IRX_JKSE_rsi14_ratio" 0 0 0
"3216" "`KC=F_ZM=F_price_ratio`" 0 0 0
"3217" "`XLB_GF=F_rsi14_ratio`" 0 0 0
"3218" "XLF_TLT_rsi14_ratio" 0 0 0
"3219" "`XLP_RB=F_price_ratio`" 0 0 0
"3220" "MERV_JKSE_price_ratio" 0 0 0
"3221" "`TYX_KE=F_price_ratio`" 0 0 0
"3222" "AORD_KS11_price_ratio" 0 0 0
"3223" "`HG=F_TLT_price_ratio`" 0 0 0
"3224" "NYA_GSPC_price_ratio" 0 0 0
"3225" "`ZL=F_TLT_price_ratio`" 0 0 0
"3226" "`RB=F_TLT_price_ratio`" 0 0 0
"3227" "`FCHI_OJ=F_rsi14_ratio`" 0 0 0
"3228" "`NYA_ZL=F_rsi14_ratio`" 0 0 0
"3229" "`RUT_NG=F_price_ratio`" 0 0 0
"3230" "MXX_HSI_price_ratio" 0 0 0
"3231" "DJI_MXX_price_ratio" 0 0 0
"3232" "`KLSE_SB=F_rsi14_ratio`" 0 0 0
"3233" "`XLI_CT=F_rsi14_ratio`" 0 0 0
"3234" "XLV_FVX_price_ratio" 0 0 0
"3235" "RUT_BSESN_rsi14_ratio" 0 0 0.001
"3236" "`SI=F_HO=F_price_ratio`" 0 0 0
"3237" "`JKSE_RB=F_price_ratio`" 0 0 0
"3238" "`000001.SS_GF=F_price_ratio`" 0 0 0
"3239" "`AXJO_KE=F_rsi14_ratio`" 0 0 0
"3240" "`TWII_ZM=F_rsi14_ratio`" 0 0 0
"3241" "BVSP_TLT_rsi14_ratio" 0 0 0
"3242" "XLB_MXX_price_ratio" 0 0 0
"3243" "HSI_FTSE_price_ratio" 0 0 0
"3244" "XLF_XLU_price_ratio" 0 0 0
"3245" "`GSPC_ZO=F_rsi14_ratio`" 0 0 0
"3246" "`CC=F_ZL=F_price_ratio`" 0 0 0
"3247" "`CT=F_HE=F_rsi14_ratio`" 0 0 0
"3248" "`XAX_ZO=F_price_ratio`" 0 0 0
"3249" "FVX_GSPTSE_rsi14_ratio" 0 0 0
"3250" "`CT=F_FVX_price_ratio`" 0 0 0
"3251" "`RUT_RB=F_price_ratio`" 0 0 0
"3252" "GSPTSE_TLT_rsi14_ratio" 0 0 0
"3253" "`FCHI_GC=F_price_ratio`" 0 0 0
"3254" "`CC=F_VIX_price_ratio`" 0 0 0
"3255" "`SB=F_SHY_price_ratio`" 0 0 0
"3256" "XLK_VIX_rsi14_ratio" 0 0 0
"3257" "`XAX_RB=F_price_ratio`" 0 0 0
"3258" "`XLK_HE=F_price_ratio`" 0 0 0
"3259" "`KC=F_SHY_price_ratio`" 0 0 0
"3260" "AORD_BSESN_price_ratio" 0 0 0
"3261" "`FTSE_RB=F_price_ratio`" 0 0 0
"3262" "`DJI_ZC=F_price_ratio`" 0 0 0
"3263" "`SB=F_ZL=F_price_ratio`" 0 0 0
"3264" "XLF_MERV_price_ratio" 0 0 0
"3265" "XLI_KS11_price_ratio" 0 0 0
"3266" "AORD_IRX_rsi14_ratio" 0 0 0
"3267" "`SI=F_IEF_price_ratio`" 0 0 0
"3268" "`KC=F_TYX_rsi14_ratio`" 0 0 0
"3269" "`FVX_GC=F_rsi14_ratio`" 0 0 0
"3270" "`XLV_KC=F_price_ratio`" 0 0 0
"3271" "`CC=F_TNX_price_ratio`" 0 0 0
"3272" "KLSE_NZ50_price_ratio" 0 0 0
"3273" "BFX_TLT_price_ratio" 0 0 0
"3274" "NG.F_smacross" 0 0 0
"3275" "XLI_BSESN_rsi14_ratio" 0 0 0
"3276" "`GF=F_SHY_rsi14_ratio`" 0 0 0
"3277" "IRX_JKSE_price_ratio" 0 0 0
"3278" "RUT_KS11_price_ratio" 0 0 0
"3279" "RUT_000001.SS_rsi14_ratio" 0 0 0
"3280" "`HO=F_XHB_rsi14_ratio`" 0 0 0
"3281" "`XLE_ZL=F_price_ratio`" 0 0 0
"3282" "`GC=F_LE=F_price_ratio`" 0 0 0
"3283" "`CC=F_KC=F_price_ratio`" 0 0 0
"3284" "XLE_AXJO_price_ratio" 0 0 0
"3285" "BFX_GDAXI_price_ratio" 0 0 0
"3286" "`XAX_ZM=F_price_ratio`" 0 0 0
"3287" "`ZC=F_TLT_price_ratio`" 0 0 0
"3288" "`BFX_SB=F_price_ratio`" 0 0 0
"3289" "`HSI_OJ=F_price_ratio`" 0 0 0
"3290" "day_of_week5" 0 0 0
"3291" "MXX_BVSP_price_ratio" 0 0 0
"3292" "VIX_KS11_price_ratio" 0 0 0
"3293" "XAX_HSI_price_ratio" 0 0 0
"3294" "XLY_000001.SS_rsi14_ratio" 0 0 0
"3295" "`BFX_SB=F_rsi14_ratio`" 0 0 0
"3296" "RUT_FVX_price_ratio" 0 0 0
"3297" "`XLV_RB=F_price_ratio`" 0 0 0
"3298" "`KC=F_IEF_price_ratio`" 0 0 0
"3299" "`AORD_RB=F_rsi14_ratio`" 0 0 0
"3300" "XLB_TLT_price_ratio" 0 0 0
"3301" "TNX_NZ50_price_ratio" 0 0 0
"3302" "`MXX_ZM=F_price_ratio`" 0 0 0
"3303" "HSI_TNX_rsi14_ratio" 0 0 0
"3304" "`XLB_SB=F_rsi14_ratio`" 0 0 0
"3305" "KLSE_TWII_price_ratio" 0 0 0
"3306" "BVSP_JKSE_price_ratio" 0 0 0
"3307" "`XAX_HG=F_rsi14_ratio`" 0 0 0
"3308" "`FVX_KE=F_price_ratio`" 0 0 0
"3309" "AORD_SHY_rsi14_ratio" 0 0 0
"3310" "MXX_MERV_price_ratio" 0 0 0
"3311" "`XLB_ZL=F_rsi14_ratio`" 0 0 0
"3312" "`GSPC_ZC=F_rsi14_ratio`" 0 0 0
"3313" "`AXJO_ZL=F_price_ratio`" 0 0 0
"3314" "GDAXI_BSESN_price_ratio" 0 0 0
"3315" "XAX_JKSE_rsi14_ratio" 0 0 0
"3316" "`BFX_CT=F_rsi14_ratio`" 0 0 0
"3317" "`HSI_CC=F_rsi14_ratio`" 0 0 0
"3318" "AXJO_KLSE_rsi14_ratio" 0 0 0
"3319" "XLB_IEF_price_ratio" 0 0 0
"3320" "BVSP_VIX_rsi14_ratio" 0 0 0
"3321" "`GSPTSE_RB=F_rsi14_ratio`" 0 0 0
"3322" "`CT=F_IRX_price_ratio`" 0 0 0
"3323" "N100_TNX_price_ratio" 0 0 0
"3324" "HSI_SHY_price_ratio" 0 0 0
"3325" "XLV_IRX_rsi14_ratio" 0 0 0
"3326" "`GDAXI_ZM=F_price_ratio`" 0 0 0
"3327" "`N100_ZM=F_price_ratio`" 0 0 0
"3328" "`VIX_ZO=F_price_ratio`" 0 0 0
"3329" "`IXIC_SB=F_rsi14_ratio`" 0 0 0
"3330" "`GDAXI_NG=F_rsi14_ratio`" 0 0 0
"3331" "TNX_NZ50_rsi14_ratio" 0 0 0
"3332" "XLI_FVX_rsi14_ratio" 0 0 0
"3333" "`BVSP_KC=F_price_ratio`" 0 0 0
"3334" "`ZM=F_SHY_rsi14_ratio`" 0 0 0
"3335" "XLP_VIX_price_ratio" 0 0 0
"3336" "`FCHI_SI=F_price_ratio`" 0 0 0
"3337" "`SB=F_ZC=F_price_ratio`" 0 0 0
"3338" "`KS11_ZL=F_price_ratio`" 0 0 0
"3339" "`KC=F_IRX_price_ratio`" 0 0 0
"3340" "TNX_TWII_rsi14_ratio" 0 0 0
"3341" "`N225_SB=F_rsi14_ratio`" 0 0 0
"3342" "FCHI_AORD_price_ratio" 0 0 0
"3343" "XLE_FCHI_price_ratio" 0 0 0
"3344" "XLK_TLT_rsi14_ratio" 0 0 0
"3345" "GDAXI_VIX_rsi14_ratio" 0 0 0
"3346" "`N100_GF=F_rsi14_ratio`" 0 0 0
"3347" "GSPC_VIX_rsi14_ratio" 0 0 0
"3348" "FTSE_SHY_price_ratio" 0 0 0
"3349" "FVX_IRX_price_ratio" 0 0 0
"3350" "N100_AXJO_price_ratio" 0 0 0
"3351" "`RUT_ZR=F_price_ratio`" 0 0 0
"3352" "XLF_JKSE_price_ratio" 0 0 0
"3353" "`CC=F_N225_rsi14_ratio`" 0 0 0
"3354" "`GSPTSE_GC=F_price_ratio`" 0 0 0
"3355" "`000001.SS_KE=F_price_ratio`" 0 0 0
"3356" "`BFX_ZR=F_price_ratio`" 0 0 0
"3357" "XLI_rsi14" 0 0 0
"3358" "`BFX_CT=F_price_ratio`" 0 0 0
"3359" "`RUT_ZC=F_rsi14_ratio`" 0 0 0
"3360" "`CC=F_NG=F_price_ratio`" 0 0 0
"3361" "DJI_FTSE_rsi14_ratio" 0 0 0
"3362" "XLF_000001.SS_rsi14_ratio" 0 0 0
"3363" "`GC=F_NZ50_rsi14_ratio`" 0 0 0
"3364" "RUT_IEF_rsi14_ratio" 0 0 0
"3365" "NYA_BVSP_price_ratio" 0 0 0
"3366" "XLU_DJI_rsi14_ratio" 0 0 0
"3367" "`ZR=F_ZL=F_price_ratio`" 0 0 0
"3368" "XLU_TNX_price_ratio" 0 0 0
"3369" "`BVSP_ZS=F_price_ratio`" 0 0 0
"3370" "`HSI_CC=F_price_ratio`" 0 0 0
"3371" "`NYA_ZC=F_price_ratio`" 0 0 0
"3372" "XLB_TNX_price_ratio" 0 0 0
"3373" "`ZO=F_SB=F_price_ratio`" 0 0 0
"3374" "`KC=F_ZS=F_rsi14_ratio`" 0 0 0
"3375" "XAX_N100_price_ratio" 0 0 0
"3376" "XLK_JKSE_price_ratio" 0 0 0
"3377" "`NYA_ZM=F_rsi14_ratio`" 0 0 0
"3378" "FCHI_SHY_price_ratio" 0 0 0
"3379" "BFX_JKSE_price_ratio" 0 0 0
"3380" "AORD_AXJO_price_ratio" 0 0 0
"3381" "`XLV_ZC=F_price_ratio`" 0 0 0
"3382" "`N225_ZM=F_rsi14_ratio`" 0 0 0
"3383" "NYA_KS11_price_ratio" 0 0 0
"3384" "`XLF_SB=F_rsi14_ratio`" 0 0 0
"3385" "RUT_FTSE_price_ratio" 0 0 0
"3386" "`SI=F_GC=F_price_ratio`" 0 0 0
"3387" "`ZS=F_IEF_price_ratio`" 0 0 0
"3388" "FCHI_STI_price_ratio" 0 0 0
"3389" "`N100_SI=F_rsi14_ratio`" 0 0 0
"3390" "DJI_N100_price_ratio" 0 0 0
"3391" "AXJO_TYX_rsi14_ratio" 0 0 0
"3392" "GDAXI_KS11_price_ratio" 0 0 0
"3393" "`XLF_HE=F_price_ratio`" 0 0 0
"3394" "`MERV_KE=F_rsi14_ratio`" 0 0 0
"3395" "`DJI_HG=F_price_ratio`" 0 0 0
"3396" "FTSE_SHY_rsi14_ratio" 0 0 0
"3397" "KLSE_GSPTSE_price_ratio" 0 0 0
"3398" "GSPC_TYX_price_ratio" 0 0 0
"3399" "`VIX_SI=F_price_ratio`" 0 0 0
"3400" "XLV_NZ50_price_ratio" 0 0 0
"3401" "`RUT_KE=F_rsi14_ratio`" 0 0 0
"3402" "`STI_ZM=F_price_ratio`" 0 0 0
"3403" "`XLU_HO=F_rsi14_ratio`" 0 0 0.001
"3404" "XLP_GSPC_price_ratio" 0 0 0
"3405" "DJI_VIX_price_ratio" 0 0 0
"3406" "`GSPC_NG=F_rsi14_ratio`" 0 0 0
"3407" "XLE_AORD_price_ratio" 0 0 0
"3408" "GDAXI_IRX_rsi14_ratio" 0 0 0
"3409" "XLP_GSPTSE_price_ratio" 0 0 0
"3410" "`XLY_KE=F_rsi14_ratio`" 0 0 0
"3411" "`GDAXI_CL=F_rsi14_ratio`" 0 0 0
"3412" "`XLV_CL=F_price_ratio`" 0 0 0
"3413" "`XLF_ZL=F_rsi14_ratio`" 0 0 0
"3414" "XAX_MXX_price_ratio" 0 0 0
"3415" "`FTSE_OJ=F_price_ratio`" 0 0 0
"3416" "XLF_SHY_rsi14_ratio" 0 0 0
"3417" "N225_XHB_price_ratio" 0 0 0
"3418" "`XLF_RB=F_price_ratio`" 0 0 0
"3419" "`TYX_SI=F_price_ratio`" 0 0 0
"3420" "BFX_BVSP_price_ratio" 0 0 0
"3421" "GDAXI_KLSE_rsi14_ratio" 0 0 0
"3422" "DJI_TNX_rsi14_ratio" 0 0 0
"3423" "RUT_SHY_rsi14_ratio" 0 0 0
"3424" "`AXJO_RB=F_rsi14_ratio`" 0 0 0
"3425" "`AXJO_NG=F_rsi14_ratio`" 0 0 0
"3426" "`DJI_GC=F_price_ratio`" 0 0 0
"3427" "`DJI_ZR=F_rsi14_ratio`" 0 0 0
"3428" "`HSI_SI=F_price_ratio`" 0 0 0
"3429" "`ZM=F_HO=F_rsi14_ratio`" 0 0 0
"3430" "TNX_rsi14" 0 0 0
"3431" "`CT=F_N225_price_ratio`" 0 0 0
"3432" "XLE_N225_price_ratio" 0 0 0
"3433" "`RUT_ZO=F_price_ratio`" 0 0 0
"3434" "day_of_week6" 0 0 0
"3435" "GSPC_KLSE_rsi14_ratio" 0 0 0
"3436" "`SB=F_HO=F_price_ratio`" 0 0 0
"3437" "`GSPC_CL=F_price_ratio`" 0 0 0
"3438" "GSPC_GDAXI_rsi14_ratio" 0 0 0
"3439" "`XLK_ZS=F_rsi14_ratio`" 0 0 0
"3440" "`XLE_SI=F_price_ratio`" 0 0 0
"3441" "`AXJO_SI=F_rsi14_ratio`" 0 0 0
"3442" "`KC=F_VIX_price_ratio`" 0 0 0
"3443" "XLP_TNX_price_ratio" 0 0 0
"3444" "`DJI_CC=F_rsi14_ratio`" 0 0 0
"3445" "`CL=F_NZ50_price_ratio`" 0 0 0
"3446" "NYA_N100_price_ratio" 0 0 0
"3447" "`GSPC_CC=F_price_ratio`" 0 0 0
"3448" "`CT=F_GF=F_price_ratio`" 0 0 0
"3449" "`XLI_RB=F_price_ratio`" 0 0 0
"3450" "AXJO_IEF_rsi14_ratio" 0 0 0
"3451" "`CL=F_SI=F_price_ratio`" 0 0 0
"3452" "NYA_HSI_price_ratio" 0 0 0
"3453" "`AXJO_SB=F_rsi14_ratio`" 0 0 0
"3454" "`XLV_SB=F_price_ratio`" 0 0 0
"3455" "BFX_FTSE_price_ratio" 0 0 0
"3456" "STI_IEF_rsi14_ratio" 0 0 0
"3457" "`RUT_HO=F_rsi14_ratio`" 0 0 0
"3458" "`ZM=F_LE=F_price_ratio`" 0 0 0
"3459" "XLK_IEF_rsi14_ratio" 0 0 0
"3460" "`AORD_SB=F_rsi14_ratio`" 0 0 0
"3461" "`HSI_ZS=F_price_ratio`" 0 0 0
"3462" "`N100_GC=F_rsi14_ratio`" 0 0 0
"3463" "XLP_N100_price_ratio" 0 0 0
"3464" "`SB=F_RB=F_price_ratio`" 0 0 0
"3465" "`NYA_ZC=F_rsi14_ratio`" 0 0 0
"3466" "`XAX_SB=F_price_ratio`" 0 0 0
"3467" "`XLK_OJ=F_rsi14_ratio`" 0 0 0
"3468" "`SI=F_IEF_rsi14_ratio`" 0 0 0
"3469" "GSPTSE_TLT_price_ratio" 0 0 0
"3470" "IRX_N225_price_ratio" 0 0 0
"3471" "`HSI_CT=F_rsi14_ratio`" 0 0 0
"3472" "IRX_FTSE_rsi14_ratio" 0 0 0
"3473" "`KC=F_ZS=F_price_ratio`" 0 0 0
"3474" "`JKSE_CL=F_price_ratio`" 0 0 0
"3475" "`NYA_HE=F_price_ratio`" 0 0 0
"3476" "`000001.SS_HE=F_price_ratio`" 0 0 0
"3477" "BFX_MXX_price_ratio" 0 0 0
"3478" "`TNX_ZO=F_price_ratio`" 0 0 0
"3479" "`XLI_SB=F_price_ratio`" 0 0 0
"3480" "`FTSE_GF=F_price_ratio`" 0 0 0
"3481" "GSPC_KLSE_price_ratio" 0 0 0
"3482" "FTSE_IEF_rsi14_ratio" 0 0 0
"3483" "`BSESN_HG=F_price_ratio`" 0 0 0
"3484" "`HO=F_SHY_rsi14_ratio`" 0 0 0
"3485" "`ZC=F_GC=F_price_ratio`" 0 0 0
"3486" "MXX_JKSE_price_ratio" 0 0 0
"3487" "GSPC_STI_rsi14_ratio" 0 0 0
"3488" "`RB=F_NZ50_rsi14_ratio`" 0 0 0
"3489" "`CT=F_VIX_price_ratio`" 0 0 0
"3490" "TLT_rsi14" 0 0 0
"3491" "IXIC_GSPTSE_rsi14_ratio" 0 0 0
"3492" "`RUT_CL=F_price_ratio`" 0 0 0
"3493" "XLF_000001.SS_price_ratio" 0 0 0
"3494" "DJI_NZ50_price_ratio" 0 0 0
"3495" "`N225_HE=F_price_ratio`" 0 0 0
"3496" "`FVX_NG=F_price_ratio`" 0 0 0
"3497" "`ZO=F_GC=F_price_ratio`" 0 0 0
"3498" "XLE_MXX_price_ratio" 0 0 0
"3499" "HSI_TYX_rsi14_ratio" 0 0 0
"3500" "`GDAXI_ZM=F_rsi14_ratio`" 0 0 0
"3501" "`AORD_HG=F_price_ratio`" 0 0 0
"3502" "`CC=F_TWII_price_ratio`" 0 0 0
"3503" "`HG=F_ZS=F_price_ratio`" 0 0 0
"3504" "`ZO=F_TLT_price_ratio`" 0 0 0
"3505" "`SI=F_GF=F_price_ratio`" 0 0 0
"3506" "FVX_JKSE_price_ratio" 0 0 0
"3507" "`N225_GC=F_rsi14_ratio`" 0 0 0
"3508" "XLU_FTSE_price_ratio" 0 0 0
"3509" "`XLF_ZS=F_rsi14_ratio`" 0 0 0
"3510" "`XLY_ZL=F_price_ratio`" 0 0 0
"3511" "FCHI_BVSP_price_ratio" 0 0 0
"3512" "`MERV_ZC=F_price_ratio`" 0 0 0
"3513" "IXIC_FTSE_price_ratio" 0 0 0
"3514" "BSESN_FVX_rsi14_ratio" 0 0 0
"3515" "`ZS=F_IEF_rsi14_ratio`" 0 0 0
"3516" "GSPC_JKSE_rsi14_ratio" 0 0 0
"3517" "GDAXI_IEF_price_ratio" 0 0 0
"3518" "AXJO_HSI_rsi14_ratio" 0 0 0
"3519" "`GSPC_ZL=F_price_ratio`" 0 0 0
"3520" "AXJO_BVSP_price_ratio" 0 0 0
"3521" "XLV_smacross" 0 0 0
"3522" "`MERV_CL=F_price_ratio`" 0 0 0
"3523" "`XLU_NG=F_price_ratio`" 0 0 0
"3524" "`ZL=F_TLT_rsi14_ratio`" 0 0 0
"3525" "`XLV_CL=F_rsi14_ratio`" 0 0 0
"3526" "`AORD_HE=F_price_ratio`" 0 0 0
"3527" "`FVX_SB=F_rsi14_ratio`" 0 0 0
"3528" "XLB_AORD_rsi14_ratio" 0 0 0
"3529" "HSI_IEF_rsi14_ratio" 0 0 0
"3530" "`XAX_ZL=F_price_ratio`" 0 0 0
"3531" "`TYX_ZC=F_rsi14_ratio`" 0 0 0
"3532" "`XLK_GC=F_rsi14_ratio`" 0 0 0
"3533" "`NYA_CT=F_rsi14_ratio`" 0 0 0
"3534" "AORD_GSPTSE_rsi14_ratio" 0 0 0
"3535" "`IXIC_KC=F_price_ratio`" 0 0 0
"3536" "XLP_JKSE_price_ratio" 0 0 0
"3537" "`XLU_ZL=F_rsi14_ratio`" 0 0 0.001
"3538" "`HSI_SI=F_rsi14_ratio`" 0 0 0
"3539" "AXJO_TNX_price_ratio" 0 0 0
"3540" "DJI_STI_price_ratio" 0 0 0
"3541" "`IXIC_RB=F_rsi14_ratio`" 0 0 0
"3542" "`HO=F_KE=F_price_ratio`" 0 0 0
"3543" "`ZS=F_HE=F_rsi14_ratio`" 0 0 0
"3544" "XLU_N225_rsi14_ratio" 0 0 0
"3545" "`RUT_CC=F_rsi14_ratio`" 0 0 0
"3546" "`FCHI_ZC=F_price_ratio`" 0 0 0
"3547" "`SI=F_LE=F_price_ratio`" 0 0 0
"3548" "`STI_ZC=F_price_ratio`" 0 0 0
"3549" "XLY_BVSP_rsi14_ratio" 0 0 0
"3550" "`NYA_CC=F_rsi14_ratio`" 0 0 0
"3551" "`IXIC_GF=F_rsi14_ratio`" 0 0 0
"3552" "XLE_AORD_rsi14_ratio" 0 0 0
"3553" "`BFX_ZL=F_price_ratio`" 0 0 0
"3554" "XLI_TYX_rsi14_ratio" 0 0 0
"3555" "JKSE_SHY_price_ratio" 0 0 0
"3556" "AXJO_IEF_price_ratio" 0 0 0
"3557" "`BVSP_HG=F_price_ratio`" 0 0 0
"3558" "`ZO=F_HG=F_price_ratio`" 0 0 0
"3559" "`BFX_HE=F_rsi14_ratio`" 0 0 0
"3560" "DJI_MERV_price_ratio" 0 0 0
"3561" "`TNX_KE=F_price_ratio`" 0 0 0
"3562" "GSPC_TNX_price_ratio" 0 0 0
"3563" "BFX_TYX_price_ratio" 0 0 0
"3564" "`HSI_RB=F_price_ratio`" 0 0 0
"3565" "`STI_RB=F_rsi14_ratio`" 0 0 0
"3566" "TNX_SHY_rsi14_ratio" 0 0 0
"3567" "RUT_BVSP_price_ratio" 0 0 0
"3568" "GSPC_N225_price_ratio" 0 0 0
"3569" "`000001.SS_LE=F_price_ratio`" 0 0 0
"3570" "`JKSE_SI=F_price_ratio`" 0 0 0
"3571" "TYX_TLT_rsi14_ratio" 0 0 0
"3572" "`KS11_HE=F_price_ratio`" 0 0 0
"3573" "`ZL=F_SHY_price_ratio`" 0 0 0
"3574" "`SB=F_NG=F_price_ratio`" 0 0 0
"3575" "NYA_VIX_rsi14_ratio" 0 0 0
"3576" "`000001.SS_HO=F_price_ratio`" 0 0 0
"3577" "`N225_ZS=F_rsi14_ratio`" 0 0 0
"3578" "DJI_TYX_price_ratio" 0 0 0
"3579" "`BVSP_CL=F_price_ratio`" 0 0 0
"3580" "`CC=F_HG=F_price_ratio`" 0 0 0
"3581" "XLE_FCHI_rsi14_ratio" 0 0 0
"3582" "`DJI_GF=F_rsi14_ratio`" 0 0 0
"3583" "`CT=F_GSPTSE_price_ratio`" 0 0 0
"3584" "`XLI_ZO=F_price_ratio`" 0 0 0
"3585" "`XLI_ZM=F_rsi14_ratio`" 0 0 0
"3586" "STI_HSI_price_ratio" 0 0 0
"3587" "`CL=F_SHY_price_ratio`" 0 0 0
"3588" "`ZC=F_OJ=F_price_ratio`" 0 0 0
"3589" "NYA_IRX_price_ratio" 0 0 0
"3590" "`KLSE_HO=F_price_ratio`" 0 0 0
"3591" "N100_IRX_rsi14_ratio" 0 0 0
"3592" "MXX_STI_price_ratio" 0 0 0
"3593" "GDAXI_VIX_price_ratio" 0 0 0
"3594" "AXJO_TWII_price_ratio" 0 0 0
"3595" "STI_XHB_price_ratio" 0 0 0
"3596" "`XLB_LE=F_price_ratio`" 0 0 0
"3597" "XLK_TYX_price_ratio" 0 0 0
"3598" "`AXJO_ZM=F_price_ratio`" 0 0 0
"3599" "`000001.SS_HG=F_price_ratio`" 0 0 0
"3600" "IXIC_IEF_price_ratio" 0 0 0
"3601" "`GC=F_IEF_price_ratio`" 0 0 0
"3602" "`GDAXI_SI=F_rsi14_ratio`" 0 0 0
"3603" "`CC=F_NZ50_price_ratio`" 0 0 0
"3604" "NYA_BFX_rsi14_ratio" 0 0 0
"3605" "KLSE_FTSE_price_ratio" 0 0 0
"3606" "KLSE_VIX_price_ratio" 0 0 0
"3607" "`KC=F_ZC=F_price_ratio`" 0 0 0
"3608" "`NYA_GC=F_price_ratio`" 0 0 0
"3609" "XLI_BFX_rsi14_ratio" 0 0 0
"3610" "`XAX_LE=F_price_ratio`" 0 0 0
"3611" "`AORD_SB=F_price_ratio`" 0 0 0
"3612" "`GC=F_RB=F_price_ratio`" 0 0 0
"3613" "`NYA_GF=F_rsi14_ratio`" 0 0 0
"3614" "`TNX_SB=F_price_ratio`" 0 0 0
"3615" "XLV_IXIC_price_ratio" 0 0 0
"3616" "`NYA_GC=F_rsi14_ratio`" 0 0 0
"3617" "`XLF_CC=F_rsi14_ratio`" 0 0 0
"3618" "XLV_IEF_rsi14_ratio" 0 0 0
"3619" "`ZR=F_TNX_price_ratio`" 0 0 0
"3620" "`FCHI_ZR=F_price_ratio`" 0 0 0
"3621" "XLY_GDAXI_price_ratio" 0 0 0
"3622" "`NG=F_SI=F_price_ratio`" 0 0 0
"3623" "XLY_SHY_price_ratio" 0 0 0
"3624" "XLP_MXX_price_ratio" 0 0 0
"3625" "XAX_SHY_price_ratio" 0 0 0
"3626" "FVX.Close" 0 0 0
"3627" "N225_TLT_price_ratio" 0 0 0
"3628" "DJI_IXIC_price_ratio" 0 0 0
"3629" "`KLSE_ZL=F_price_ratio`" 0 0 0
"3630" "TYX_XHB_price_ratio" 0 0 0
"3631" "`NYA_CC=F_price_ratio`" 0 0 0
"3632" "RUT_BSESN_price_ratio" 0 0 0
"3633" "XAX_BFX_price_ratio" 0 0 0
"3634" "`XLB_KC=F_price_ratio`" 0 0 0
"3635" "BVSP_IEF_rsi14_ratio" 0 0 0
"3636" "`N100_OJ=F_price_ratio`" 0 0 0
"3637" "`MXX_HE=F_price_ratio`" 0 0 0
"3638" "`JKSE_CL=F_rsi14_ratio`" 0 0 0.001
"3639" "AORD_TNX_rsi14_ratio" 0 0 0
"3640" "SHY_XHB_price_ratio" 0 0 0
"3641" "`KC=F_SI=F_price_ratio`" 0 0 0
"3642" "`KC=F_JKSE_price_ratio`" 0 0 0
"3643" "IXIC_TNX_price_ratio" 0 0 0
"3644" "`ZR=F_VIX_price_ratio`" 0 0 0
"3645" "`XLI_GF=F_rsi14_ratio`" 0 0 0
"3646" "`XLE_CL=F_price_ratio`" 0 0 0
"3647" "`NYA_KE=F_rsi14_ratio`" 0 0 0
"3648" "TYX_JKSE_price_ratio" 0 0 0
"3649" "N100_VIX_price_ratio" 0 0 0
"3650" "`KC=F_GC=F_price_ratio`" 0 0 0
"3651" "XLV_TLT_price_ratio" 0 0 0
"3652" "`ZR=F_KS11_price_ratio`" 0 0 0
"3653" "BSESN_MERV_price_ratio" 0 0 0
"3654" "`HSI_CL=F_rsi14_ratio`" 0 0 0
